,BUYER_STATE,BUYER_COUNTY,MONTH,YEAR,MME_monthly
583,WA,CLARK,8,2009,36971453617.502625
584,WA,CLARK,9,2009,39853268569.5623
585,WA,CLARK,10,2009,80871569873.45468
586,WA,CLARK,11,2009,67472783322.09356
587,WA,CLARK,12,2009,81385460244.44574
588,WA,CLARK,1,2010,82091095.986175
589,WA,CLARK,2,2010,38860288666.52017
590,WA,CLARK,3,2010,47508856805.26927
591,WA,CLARK,4,2010,45492044542.74473
592,WA,CLARK,5,2010,43507312099.61327
593,WA,CLARK,6,2010,49224670352.83262
594,WA,CLARK,7,2010,46950935232.593704
595,WA,CLARK,8,2010,44721924374.51165
596,WA,CLARK,9,2010,48284290793.42482
597,WA,CLARK,10,2010,62341624976.14188
598,WA,CLARK,11,2010,75040412743.41136
599,WA,CLARK,12,2010,73977829245.00578
600,WA,CLARK,1,2011,851609575.465
601,WA,CLARK,2,2011,36165725410.824646
602,WA,CLARK,3,2011,48704689530.58039
603,WA,CLARK,4,2011,37069096051.325
604,WA,CLARK,5,2011,40431977050.062935
605,WA,CLARK,6,2011,44662117400.07
606,WA,CLARK,7,2011,36439730534.75976
607,WA,CLARK,8,2011,46984157907.646126
608,WA,CLARK,9,2011,45776496780.065
609,WA,CLARK,10,2011,64913180742.886
610,WA,CLARK,11,2011,75205520697.37761
611,WA,CLARK,12,2011,68075095500.7305
612,WA,CLARK,1,2012,1387551642.873525
613,WA,CLARK,2,2012,36224773401.830475
614,WA,CLARK,3,2012,39553877126.87469
615,WA,CLARK,4,2012,34253966039.023376
616,WA,CLARK,5,2012,41878714690.04718
617,WA,CLARK,6,2012,38043652810.62365
618,WA,CLARK,7,2012,38793759749.835686
619,WA,CLARK,8,2012,46903843464.07519
620,WA,CLARK,9,2012,34034666493.888206
621,WA,CLARK,10,2012,70209480526.911
622,WA,CLARK,11,2012,75509157356.16403
623,WA,CLARK,12,2012,55655819848.57387
624,WA,CLARK,1,2013,577454932.47
625,WA,CLARK,2,2013,32449313625.130577
626,WA,CLARK,3,2013,39915903786.67325
627,WA,CLARK,4,2013,41750899855.90425
628,WA,CLARK,5,2013,42233143979.091896
629,WA,CLARK,6,2013,30718663026.56295
630,WA,CLARK,7,2013,44525952195.05073
631,WA,CLARK,8,2013,39169674961.658226
632,WA,CLARK,9,2013,35404324851.02204
633,WA,CLARK,10,2013,78177062581.95319
634,WA,CLARK,11,2013,61245042472.603096
635,WA,CLARK,12,2013,70113551456.874
636,WA,CLARK,1,2014,897704729.4567751
637,WA,CLARK,2,2014,32707572796.48856
638,WA,CLARK,3,2014,36972884016.17856
639,WA,CLARK,4,2014,39163364474.920876
640,WA,CLARK,5,2014,38315026825.838425
641,WA,CLARK,6,2014,35998090846.2492
642,WA,CLARK,7,2014,43179996934.8405
643,WA,CLARK,8,2014,37340945890.99245
644,WA,CLARK,9,2014,50141388246.754234
645,WA,CLARK,10,2014,64779145712.11552
646,WA,CLARK,11,2014,46094852879.42402
647,WA,CLARK,12,2014,75815024621.2131
648,WA,COLUMBIA,1,2006,102948.375
649,WA,COLUMBIA,2,2006,2101055.075
650,WA,COLUMBIA,3,2006,4337417.4375
651,WA,COLUMBIA,4,2006,2685027.0
652,WA,COLUMBIA,5,2006,4903004.75
653,WA,COLUMBIA,6,2006,3924120.7774999994
654,WA,COLUMBIA,7,2006,2980619.1750000003
655,WA,COLUMBIA,8,2006,3338693.3125
656,WA,COLUMBIA,9,2006,1886897.15
657,WA,COLUMBIA,10,2006,2989574.4499999997
658,WA,COLUMBIA,11,2006,5653448.324999999
659,WA,COLUMBIA,12,2006,6064970.725
660,WA,COLUMBIA,1,2007,45393.95
661,WA,COLUMBIA,2,2007,2976629.0
662,WA,COLUMBIA,3,2007,3018826.0
663,WA,COLUMBIA,4,2007,3711693.15
664,WA,COLUMBIA,5,2007,4666719.75
665,WA,COLUMBIA,6,2007,2905566.4000000004
666,WA,COLUMBIA,7,2007,3346465.6375
667,WA,COLUMBIA,8,2007,2904494.3249999997
668,WA,COLUMBIA,9,2007,4228257.5
669,WA,COLUMBIA,10,2007,6616753.125
670,WA,COLUMBIA,11,2007,7810919.2125
671,WA,COLUMBIA,12,2007,5925588.3
672,WA,COLUMBIA,1,2008,87547.95
673,WA,COLUMBIA,2,2008,3091737.4875000003
674,WA,COLUMBIA,3,2008,2441897.3499999996
675,WA,COLUMBIA,4,2008,2509084.4625
676,WA,COLUMBIA,5,2008,2727928.875
677,WA,COLUMBIA,6,2008,2274764.925
678,WA,COLUMBIA,7,2008,2507374.825
679,WA,COLUMBIA,8,2008,2386477.625
680,WA,COLUMBIA,9,2008,3051368.25
681,WA,COLUMBIA,10,2008,7158744.0
682,WA,COLUMBIA,11,2008,2596532.4
683,WA,COLUMBIA,12,2008,4694563.25
684,WA,COLUMBIA,1,2009,4747.224999999999
685,WA,COLUMBIA,2,2009,2256308.0000000005
686,WA,COLUMBIA,3,2009,6039095.5625
687,WA,COLUMBIA,4,2009,2253340.0125
688,WA,COLUMBIA,5,2009,2273600.875
689,WA,COLUMBIA,6,2009,3077058.0749999997
690,WA,COLUMBIA,7,2009,3281504.0999999996
691,WA,COLUMBIA,8,2009,2652450.85
692,WA,COLUMBIA,9,2009,1946267.0
693,WA,COLUMBIA,10,2009,4849668.0
694,WA,COLUMBIA,11,2009,2553659.1
695,WA,COLUMBIA,12,2009,4388427.825
696,WA,COLUMBIA,1,2010,23759.325
697,WA,COLUMBIA,2,2010,2181466.125
698,WA,COLUMBIA,3,2010,2954649.0
699,WA,COLUMBIA,4,2010,3489482.375
700,WA,COLUMBIA,5,2010,4266375.300000001
701,WA,COLUMBIA,6,2010,4863505.762499999
702,WA,COLUMBIA,7,2010,6414357.875
703,WA,COLUMBIA,8,2010,6370425.225
704,WA,COLUMBIA,9,2010,3653769.9375
705,WA,COLUMBIA,10,2010,6698648.787500001
706,WA,COLUMBIA,11,2010,8104932.749999999
707,WA,COLUMBIA,12,2010,9766848.7875
708,WA,COLUMBIA,1,2011,126057.825
709,WA,COLUMBIA,2,2011,3551781.6
710,WA,COLUMBIA,3,2011,5537346.600000001
711,WA,COLUMBIA,4,2011,5379745.8375
712,WA,COLUMBIA,5,2011,5510658.475
713,WA,COLUMBIA,6,2011,8258657.699999999
714,WA,COLUMBIA,7,2011,5539682.3625
715,WA,COLUMBIA,8,2011,8081494.6
716,WA,COLUMBIA,9,2011,6240903.225
717,WA,COLUMBIA,10,2011,10918386.1875
718,WA,COLUMBIA,11,2011,11215271.5625
719,WA,COLUMBIA,12,2011,10167777.9
720,WA,COLUMBIA,1,2012,307455.28750000003
721,WA,COLUMBIA,2,2012,6549888.175
722,WA,COLUMBIA,3,2012,6697003.574999999
723,WA,COLUMBIA,4,2012,6235421.3
724,WA,COLUMBIA,5,2012,6984607.100000001
725,WA,COLUMBIA,6,2012,7273287.175
726,WA,COLUMBIA,7,2012,7217892.75
727,WA,COLUMBIA,8,2012,7725111.625
728,WA,COLUMBIA,9,2012,7143225.5125
729,WA,COLUMBIA,10,2012,13569492.487499999
730,WA,COLUMBIA,11,2012,11929569.600000001
731,WA,COLUMBIA,12,2012,11308053.3125
732,WA,COLUMBIA,1,2013,135432.0
733,WA,COLUMBIA,2,2013,5906420.437500001
734,WA,COLUMBIA,3,2013,8176849.7625
735,WA,COLUMBIA,4,2013,7716782.637499999
736,WA,COLUMBIA,5,2013,7808639.1
737,WA,COLUMBIA,6,2013,6895099.812500001
738,WA,COLUMBIA,7,2013,8068291.0
739,WA,COLUMBIA,8,2013,6903262.175
740,WA,COLUMBIA,9,2013,8297940.299999999
741,WA,COLUMBIA,10,2013,14433902.6
742,WA,COLUMBIA,11,2013,10117081.799999999
743,WA,COLUMBIA,12,2013,13728167.975000001
744,WA,COLUMBIA,1,2014,172338.75
745,WA,COLUMBIA,2,2014,4668544.375
746,WA,COLUMBIA,3,2014,6579154.699999999
747,WA,COLUMBIA,4,2014,5172265.5
748,WA,COLUMBIA,5,2014,6951904.3
749,WA,COLUMBIA,6,2014,6503241.600000001
750,WA,COLUMBIA,7,2014,6714661.125
751,WA,COLUMBIA,8,2014,6164914.799999999
752,WA,COLUMBIA,9,2014,7017363.699999999
753,WA,COLUMBIA,10,2014,8139164.1125
754,WA,COLUMBIA,11,2014,10229218.65
755,WA,COLUMBIA,12,2014,13024414.560000002
756,WA,COWLITZ,1,2006,74224998.418
757,WA,COWLITZ,2,2006,2579016353.5455
758,WA,COWLITZ,3,2006,3713629236.9224997
759,WA,COWLITZ,4,2006,2622729556.018
760,WA,COWLITZ,5,2006,3727160780.417
761,WA,COWLITZ,6,2006,3582922786.4700003
762,WA,COWLITZ,7,2006,3611477744.3869123
763,WA,COWLITZ,8,2006,4088980075.008
764,WA,COWLITZ,9,2006,3358568428.9925003
765,WA,COWLITZ,10,2006,6017014987.008
766,WA,COWLITZ,11,2006,6972872070.993
767,WA,COWLITZ,12,2006,6663642470.210887
768,WA,COWLITZ,1,2007,128918476.69800001
769,WA,COWLITZ,2,2007,4174367829.435425
770,WA,COWLITZ,3,2007,4312860762.991
771,WA,COWLITZ,4,2007,4451825793.9164
772,WA,COWLITZ,5,2007,5117396489.975
773,WA,COWLITZ,6,2007,4201864367.296262
774,WA,COWLITZ,7,2007,4646117171.966499
775,WA,COWLITZ,8,2007,5335285439.878037
776,WA,COWLITZ,9,2007,3529798924.628275
777,WA,COWLITZ,10,2007,9133143493.488174
778,WA,COWLITZ,11,2007,7944893738.8345995
779,WA,COWLITZ,12,2007,7358250709.088675
780,WA,COWLITZ,1,2008,62931386.699999996
781,WA,COWLITZ,2,2008,4618531217.346675
782,WA,COWLITZ,3,2008,3498642649.3963003
783,WA,COWLITZ,4,2008,5023731451.88175
784,WA,COWLITZ,5,2008,5290222666.548
785,WA,COWLITZ,6,2008,4706167106.7
786,WA,COWLITZ,7,2008,6966966915.023025
787,WA,COWLITZ,8,2008,5247292375.658288
788,WA,COWLITZ,9,2008,5167777248.5953
789,WA,COWLITZ,10,2008,10782371912.698425
790,WA,COWLITZ,11,2008,8079968352.5754
791,WA,COWLITZ,12,2008,10735512535.15
792,WA,COWLITZ,1,2009,90936986.89999999
793,WA,COWLITZ,2,2009,5207015741.530988
794,WA,COWLITZ,3,2009,5672669654.899125
795,WA,COWLITZ,4,2009,5219081371.349999
796,WA,COWLITZ,5,2009,5196430632.170238
797,WA,COWLITZ,6,2009,5886940296.7925
798,WA,COWLITZ,7,2009,6096983139.200962
799,WA,COWLITZ,8,2009,5101595658.10565
800,WA,COWLITZ,9,2009,5327112627.643462
801,WA,COWLITZ,10,2009,9002086355.5749
802,WA,COWLITZ,11,2009,9198654006.572775
803,WA,COWLITZ,12,2009,9361797425.137136
804,WA,COWLITZ,1,2010,10075569.375
805,WA,COWLITZ,2,2010,4997474485.575
806,WA,COWLITZ,3,2010,6555255657.711524
807,WA,COWLITZ,4,2010,5811223387.32
808,WA,COWLITZ,5,2010,5711138380.761975
809,WA,COWLITZ,6,2010,6267921014.5437
810,WA,COWLITZ,7,2010,5961632713.1916
811,WA,COWLITZ,8,2010,6386840307.6533985
812,WA,COWLITZ,9,2010,6033751912.2375
813,WA,COWLITZ,10,2010,8539829488.7075
814,WA,COWLITZ,11,2010,11218489214.812874
815,WA,COWLITZ,12,2010,9620748212.37
816,WA,COWLITZ,1,2011,96785520.30000001
817,WA,COWLITZ,2,2011,4440246107.6821
818,WA,COWLITZ,3,2011,5864631453.911912
819,WA,COWLITZ,4,2011,4985551940.0188
820,WA,COWLITZ,5,2011,5318289218.087501
821,WA,COWLITZ,6,2011,5500078915.4015875
822,WA,COWLITZ,7,2011,4766045710.5862875
823,WA,COWLITZ,8,2011,5851145087.391687
824,WA,COWLITZ,9,2011,5747823414.7595
825,WA,COWLITZ,10,2011,8314444092.3075
826,WA,COWLITZ,11,2011,9633088023.41805
827,WA,COWLITZ,12,2011,8400013334.9164505
828,WA,COWLITZ,1,2012,102415961.0
829,WA,COWLITZ,2,2012,4461444565.284075
830,WA,COWLITZ,3,2012,5093188456.144538
831,WA,COWLITZ,4,2012,4382736278.878575
832,WA,COWLITZ,5,2012,5328896223.62295
833,WA,COWLITZ,6,2012,5209009156.64985
834,WA,COWLITZ,7,2012,4893180595.601001
835,WA,COWLITZ,8,2012,5960719637.27365
836,WA,COWLITZ,9,2012,4421067223.752163
837,WA,COWLITZ,10,2012,8879073713.775988
838,WA,COWLITZ,11,2012,8921350099.01205
839,WA,COWLITZ,12,2012,6982883368.719999
840,WA,COWLITZ,1,2013,86134541.35
841,WA,COWLITZ,2,2013,4028836390.2170625
842,WA,COWLITZ,3,2013,4953472696.194925
843,WA,COWLITZ,4,2013,5190450318.144
844,WA,COWLITZ,5,2013,5583215619.23895
845,WA,COWLITZ,6,2013,4573701566.957212
846,WA,COWLITZ,7,2013,5972023375.058701
847,WA,COWLITZ,8,2013,5506135343.7321
848,WA,COWLITZ,9,2013,4793595726.91545
849,WA,COWLITZ,10,2013,10738980758.408175
850,WA,COWLITZ,11,2013,8059271426.7217245
851,WA,COWLITZ,12,2013,9467377896.354675
852,WA,COWLITZ,1,2014,120711181.73749998
853,WA,COWLITZ,2,2014,4088098533.623075
854,WA,COWLITZ,3,2014,4984408027.730812
855,WA,COWLITZ,4,2014,5701337112.51495
856,WA,COWLITZ,5,2014,5450051881.648237
857,WA,COWLITZ,6,2014,4746699012.788162
858,WA,COWLITZ,7,2014,6233363061.135575
859,WA,COWLITZ,8,2014,4976059243.5092
860,WA,COWLITZ,9,2014,7840196079.43455
861,WA,COWLITZ,10,2014,8587881973.818674
862,WA,COWLITZ,11,2014,6730398861.874513
863,WA,COWLITZ,12,2014,9526265252.6796
864,WA,DOUGLAS,1,2006,2910426.2
865,WA,DOUGLAS,2,2006,118742797.36
866,WA,DOUGLAS,3,2006,139916478.21100003
867,WA,DOUGLAS,4,2006,120166004.48
868,WA,DOUGLAS,5,2006,172357522.1875
869,WA,DOUGLAS,6,2006,162332990.42
870,WA,DOUGLAS,7,2006,136367447.892
871,WA,DOUGLAS,8,2006,121937931.15
872,WA,DOUGLAS,9,2006,125831577.97
873,WA,DOUGLAS,10,2006,206518842.6275
874,WA,DOUGLAS,11,2006,230735053.9974
875,WA,DOUGLAS,12,2006,207637815.66500002
876,WA,DOUGLAS,1,2007,1778598.57265
877,WA,DOUGLAS,2,2007,165145938.76710004
878,WA,DOUGLAS,3,2007,117199350.837325
879,WA,DOUGLAS,4,2007,168827250.71097502
880,WA,DOUGLAS,5,2007,160263844.8735
881,WA,DOUGLAS,6,2007,160114105.125
882,WA,DOUGLAS,7,2007,182208040.875
883,WA,DOUGLAS,8,2007,129456733.0126125
884,WA,DOUGLAS,9,2007,142686220.53
885,WA,DOUGLAS,10,2007,324817768.89142495
886,WA,DOUGLAS,11,2007,291638534.893625
887,WA,DOUGLAS,12,2007,233406041.30412498
888,WA,DOUGLAS,1,2008,1357022.9610000001
889,WA,DOUGLAS,2,2008,172308085.180375
890,WA,DOUGLAS,3,2008,148848409.385775
891,WA,DOUGLAS,4,2008,146865400.044225
892,WA,DOUGLAS,5,2008,163813674.18741253
893,WA,DOUGLAS,6,2008,144365579.71550003
894,WA,DOUGLAS,7,2008,184000031.98430002
895,WA,DOUGLAS,8,2008,147887416.736525
896,WA,DOUGLAS,9,2008,187426372.5097125
897,WA,DOUGLAS,10,2008,332974817.60785
898,WA,DOUGLAS,11,2008,261431388.43531248
899,WA,DOUGLAS,12,2008,354054847.1958375
900,WA,DOUGLAS,1,2009,3985243.5708
901,WA,DOUGLAS,2,2009,106856517.53422502
902,WA,DOUGLAS,3,2009,240368007.7290375
903,WA,DOUGLAS,4,2009,217342015.70325
904,WA,DOUGLAS,5,2009,218531957.907375
905,WA,DOUGLAS,6,2009,232399183.33387503
906,WA,DOUGLAS,7,2009,250902199.72500002
907,WA,DOUGLAS,8,2009,221857543.7904
908,WA,DOUGLAS,9,2009,234226997.2
909,WA,DOUGLAS,10,2009,350308673.117975
910,WA,DOUGLAS,11,2009,316490983.94437504
911,WA,DOUGLAS,12,2009,417856284.23679996
912,WA,DOUGLAS,1,2010,710439.0000000001
913,WA,DOUGLAS,2,2010,183863500.57500002
914,WA,DOUGLAS,3,2010,283101565.05
915,WA,DOUGLAS,4,2010,253835706.08269998
916,WA,DOUGLAS,5,2010,210985404.9849
917,WA,DOUGLAS,6,2010,270516344.52030003
918,WA,DOUGLAS,7,2010,256248611.21917498
919,WA,DOUGLAS,8,2010,242945471.11515
920,WA,DOUGLAS,9,2010,282823849.782425
921,WA,DOUGLAS,10,2010,342117649.0263
922,WA,DOUGLAS,11,2010,416782789.143825
923,WA,DOUGLAS,12,2010,416793039.4368
924,WA,DOUGLAS,1,2011,3175862.3000000003
925,WA,DOUGLAS,2,2011,178300900.14426246
926,WA,DOUGLAS,3,2011,253380472.25000003
927,WA,DOUGLAS,4,2011,210033391.5264375
928,WA,DOUGLAS,5,2011,234403447.47849998
929,WA,DOUGLAS,6,2011,241288928.6581125
930,WA,DOUGLAS,7,2011,202368430.94146252
931,WA,DOUGLAS,8,2011,224576580.3985125
932,WA,DOUGLAS,9,2011,180531429.925
933,WA,DOUGLAS,10,2011,316662568.3
934,WA,DOUGLAS,11,2011,339321220.37499994
935,WA,DOUGLAS,12,2011,347367790.4205
936,WA,DOUGLAS,1,2012,5221560.0
937,WA,DOUGLAS,2,2012,229489162.875
938,WA,DOUGLAS,3,2012,196086275.77499998
939,WA,DOUGLAS,4,2012,171535037.51999998
940,WA,DOUGLAS,5,2012,191956341.775
941,WA,DOUGLAS,6,2012,164482192.875
942,WA,DOUGLAS,7,2012,189866500.42499998
943,WA,DOUGLAS,8,2012,205826265.225
944,WA,DOUGLAS,9,2012,186718387.07500002
945,WA,DOUGLAS,10,2012,356938098.075
946,WA,DOUGLAS,11,2012,385480910.4375
947,WA,DOUGLAS,12,2012,208549702.4625
948,WA,DOUGLAS,1,2013,5761650.637499999
949,WA,DOUGLAS,2,2013,162544108.54999998
950,WA,DOUGLAS,3,2013,183566875.3
951,WA,DOUGLAS,4,2013,196547549.55
952,WA,DOUGLAS,5,2013,218514106.68750003
953,WA,DOUGLAS,6,2013,165108919.27499998
954,WA,DOUGLAS,7,2013,233348855.5125
955,WA,DOUGLAS,8,2013,177498359.14999998
956,WA,DOUGLAS,9,2013,170818454.32500002
957,WA,DOUGLAS,10,2013,399898083.03749996
958,WA,DOUGLAS,11,2013,269193444.0
959,WA,DOUGLAS,12,2013,318883722.3
960,WA,DOUGLAS,1,2014,10811450.200000001
961,WA,DOUGLAS,2,2014,139028777.7
962,WA,DOUGLAS,3,2014,165917996.675
963,WA,DOUGLAS,4,2014,186369438.5625
964,WA,DOUGLAS,5,2014,181540968.175
965,WA,DOUGLAS,6,2014,171118723.9125
966,WA,DOUGLAS,7,2014,161687120.375
967,WA,DOUGLAS,8,2014,168039368.73749998
968,WA,DOUGLAS,9,2014,150128181.35999998
969,WA,DOUGLAS,10,2014,307142677.12
970,WA,DOUGLAS,11,2014,203704542.4425
971,WA,DOUGLAS,12,2014,251090360.625
972,WA,FERRY,1,2006,148971.9
973,WA,FERRY,2,2006,1284412.95
974,WA,FERRY,3,2006,2884792.8000000003
975,WA,FERRY,4,2006,2981058.639
976,WA,FERRY,5,2006,6201679.248
977,WA,FERRY,6,2006,3915936.675
978,WA,FERRY,7,2006,5375977.824
979,WA,FERRY,8,2006,6642723.175
980,WA,FERRY,9,2006,3838788.0
981,WA,FERRY,10,2006,5572291.9375
982,WA,FERRY,11,2006,14153505.975
983,WA,FERRY,12,2006,5580917.999999999
984,WA,FERRY,1,2007,746946.9
985,WA,FERRY,2,2007,3524273.28
986,WA,FERRY,3,2007,3865458.9750000006
987,WA,FERRY,4,2007,10253714.687499998
988,WA,FERRY,5,2007,9684403.15
989,WA,FERRY,6,2007,2930551.6999999997
990,WA,FERRY,7,2007,5319476.75
991,WA,FERRY,8,2007,5805662.85
992,WA,FERRY,9,2007,3129594.8875
993,WA,FERRY,10,2007,11817633.7
994,WA,FERRY,11,2007,9142295.25
995,WA,FERRY,12,2007,7862596.649999999
996,WA,FERRY,1,2008,33883.6875
997,WA,FERRY,2,2008,5555072.399999999
998,WA,FERRY,3,2008,6972121.8
999,WA,FERRY,4,2008,7862570.099999999
1000,WA,FERRY,5,2008,11435763.625
1001,WA,FERRY,6,2008,7887615.2
1002,WA,FERRY,7,2008,12025183.025
1003,WA,FERRY,8,2008,9095509.424999999
1004,WA,FERRY,9,2008,9500580.799999999
1005,WA,FERRY,10,2008,32236155.900000002
1006,WA,FERRY,11,2008,11367560.625
1007,WA,FERRY,12,2008,19723924.875
1008,WA,FERRY,1,2009,277506.25
1009,WA,FERRY,2,2009,9692739.375
1010,WA,FERRY,3,2009,13208992.337500002
1011,WA,FERRY,4,2009,16789110.1875
1012,WA,FERRY,5,2009,12489258.5874375
1013,WA,FERRY,6,2009,13845367.962500002
1014,WA,FERRY,7,2009,9766976.5875
1015,WA,FERRY,8,2009,9267088.625000002
1016,WA,FERRY,9,2009,13275030.950000001
1017,WA,FERRY,10,2009,13613795.700000001
1018,WA,FERRY,11,2009,13732829.325
1019,WA,FERRY,12,2009,19853931.5
1020,WA,FERRY,1,2010,9808.75
1021,WA,FERRY,2,2010,9778255.499999998
1022,WA,FERRY,3,2010,10890801.225
1023,WA,FERRY,4,2010,10887394.0
1024,WA,FERRY,5,2010,11382824.725
1025,WA,FERRY,6,2010,8680483.262500001
1026,WA,FERRY,7,2010,10720178.1
1027,WA,FERRY,8,2010,11205498.674999999
1028,WA,FERRY,9,2010,6992149.024999999
1029,WA,FERRY,10,2010,17501349.9375
1030,WA,FERRY,11,2010,18716178.599999998
1031,WA,FERRY,12,2010,20879800.075
1032,WA,FERRY,1,2011,665113.6
1033,WA,FERRY,2,2011,7513776.800000001
1034,WA,FERRY,3,2011,13267655.100000001
1035,WA,FERRY,4,2011,6769046.700000001
1036,WA,FERRY,5,2011,12761111.6
1037,WA,FERRY,6,2011,8244492.199999999
1038,WA,FERRY,7,2011,18551235.6
1039,WA,FERRY,8,2011,13526597.0625
1040,WA,FERRY,9,2011,9690630.799999999
1041,WA,FERRY,10,2011,17311580.075000003
1042,WA,FERRY,11,2011,22890740.125
1043,WA,FERRY,12,2011,17249726.025
1044,WA,FERRY,1,2012,300518.1
1045,WA,FERRY,2,2012,8738141.3125
1046,WA,FERRY,3,2012,10529504.399999999
1047,WA,FERRY,4,2012,13066500.299999999
1048,WA,FERRY,5,2012,11257935.1875
1049,WA,FERRY,6,2012,8626377.5
1050,WA,FERRY,7,2012,10404254.600000001
1051,WA,FERRY,8,2012,10977047.399999999
1052,WA,FERRY,9,2012,13595737.65
1053,WA,FERRY,10,2012,21361706.2375
1054,WA,FERRY,11,2012,22279032.6
1055,WA,FERRY,12,2012,20007133.0
1056,WA,FERRY,1,2013,45404.99999999999
1057,WA,FERRY,2,2013,9173957.575000001
1058,WA,FERRY,3,2013,6863176.625
1059,WA,FERRY,4,2013,11650139.45
1060,WA,FERRY,5,2013,10415537.925
1061,WA,FERRY,6,2013,4754815.8
1062,WA,FERRY,7,2013,12589469.75
1063,WA,FERRY,8,2013,9208001.600000001
1064,WA,FERRY,9,2013,8426939.375
1065,WA,FERRY,10,2013,8891511.5
1066,WA,FERRY,11,2013,12430673.8125
1067,WA,FERRY,12,2013,21661670.8
1068,WA,FERRY,1,2014,184019.5
1069,WA,FERRY,2,2014,7559778.600000001
1070,WA,FERRY,3,2014,8985031.25
1071,WA,FERRY,4,2014,8078938.9
1072,WA,FERRY,5,2014,7264536.8999999985
1073,WA,FERRY,6,2014,10152212.200000001
1074,WA,FERRY,7,2014,5930879.574999999
1075,WA,FERRY,8,2014,6388983.929999999
1076,WA,FERRY,9,2014,7674910.537499999
1077,WA,FERRY,10,2014,13175673.65
1078,WA,FERRY,11,2014,10620173.200000001
1079,WA,FERRY,12,2014,13283704.6
1080,WA,FRANKLIN,1,2006,3177973.9999999995
1081,WA,FRANKLIN,2,2006,199289503.31250003
1082,WA,FRANKLIN,3,2006,374331715.54999995
1083,WA,FRANKLIN,4,2006,280885178.988
1084,WA,FRANKLIN,5,2006,243578834.33
1085,WA,FRANKLIN,6,2006,332309249.4556375
1086,WA,FRANKLIN,7,2006,334325093.9
1087,WA,FRANKLIN,8,2006,435382568.0
1088,WA,FRANKLIN,9,2006,218990716.725
1089,WA,FRANKLIN,10,2006,443220253.84599996
1090,WA,FRANKLIN,11,2006,542921367.339
1091,WA,FRANKLIN,12,2006,500901684.125
1092,WA,FRANKLIN,1,2007,9303197.625
1093,WA,FRANKLIN,2,2007,276319814.4225
1094,WA,FRANKLIN,3,2007,387013998.0
1095,WA,FRANKLIN,4,2007,270759680.86249995
1096,WA,FRANKLIN,5,2007,299982476.8075
1097,WA,FRANKLIN,6,2007,332290638.4795
1098,WA,FRANKLIN,7,2007,315302071.03849995
1099,WA,FRANKLIN,8,2007,359449423.515
1100,WA,FRANKLIN,9,2007,307009196.736
1101,WA,FRANKLIN,10,2007,604790721.381
1102,WA,FRANKLIN,11,2007,606482095.4449999
1103,WA,FRANKLIN,12,2007,470622581.331
1104,WA,FRANKLIN,1,2008,4542421.975
1105,WA,FRANKLIN,2,2008,303082864.15500003
1106,WA,FRANKLIN,3,2008,354472815.23249996
1107,WA,FRANKLIN,4,2008,327516101.445
1108,WA,FRANKLIN,5,2008,372298446.05550003
1109,WA,FRANKLIN,6,2008,306238148.15500003
1110,WA,FRANKLIN,7,2008,404964026.5625
1111,WA,FRANKLIN,8,2008,387669693.6
1112,WA,FRANKLIN,9,2008,425171320.848125
1113,WA,FRANKLIN,10,2008,732120875.8325
1114,WA,FRANKLIN,11,2008,526584337.13199997
1115,WA,FRANKLIN,12,2008,744384053.391
1116,WA,FRANKLIN,1,2009,3876410.1500000004
1117,WA,FRANKLIN,2,2009,395341752.74999994
1118,WA,FRANKLIN,3,2009,460980497.0
1119,WA,FRANKLIN,4,2009,475694812.59999996
1120,WA,FRANKLIN,5,2009,445853794.59999996
1121,WA,FRANKLIN,6,2009,481764199.8
1122,WA,FRANKLIN,7,2009,604618085.5
1123,WA,FRANKLIN,8,2009,456514011.97499996
1124,WA,FRANKLIN,9,2009,471318687.0
1125,WA,FRANKLIN,10,2009,683178948.025
1126,WA,FRANKLIN,11,2009,836932495.4250001
1127,WA,FRANKLIN,12,2009,896183929.75
1128,WA,FRANKLIN,1,2010,705882.0
1129,WA,FRANKLIN,2,2010,424266579.0
1130,WA,FRANKLIN,3,2010,554479332.8
1131,WA,FRANKLIN,4,2010,535443117.3
1132,WA,FRANKLIN,5,2010,504863037.3125
1133,WA,FRANKLIN,6,2010,563811841.56
1134,WA,FRANKLIN,7,2010,535518631.83000004
1135,WA,FRANKLIN,8,2010,695794808.0050001
1136,WA,FRANKLIN,9,2010,578198209.12
1137,WA,FRANKLIN,10,2010,644352894.5
1138,WA,FRANKLIN,11,2010,959569763.4250001
1139,WA,FRANKLIN,12,2010,850066000.5374999
1140,WA,FRANKLIN,1,2011,24015834.349999998
1141,WA,FRANKLIN,2,2011,461937175.0075
1142,WA,FRANKLIN,3,2011,813913441.7249999
1143,WA,FRANKLIN,4,2011,562141001.025
1144,WA,FRANKLIN,5,2011,656218153.2
1145,WA,FRANKLIN,6,2011,607310889.9375
1146,WA,FRANKLIN,7,2011,547162247.8125
1147,WA,FRANKLIN,8,2011,762458493.8850001
1148,WA,FRANKLIN,9,2011,585372940.0374999
1149,WA,FRANKLIN,10,2011,1042855429.7800001
1150,WA,FRANKLIN,11,2011,1358922045.4183125
1151,WA,FRANKLIN,12,2011,981711964.6175
1152,WA,FRANKLIN,1,2012,27701498.475
1153,WA,FRANKLIN,2,2012,663543417.7563751
